"REF_HEARING_TYPE_ID","HEARING_TYPE_CODE","HEARING_TYPE_DESC","CATEGORY","SEQ_NO","LIST_SEQUENCE","LAST_UPDATE_DATE","CREATION_DATE","CREATED_BY","LAST_UPDATED_BY","VERSION","COURT_ID","OBS_IND"
18206,"SPO","For Sentence (Prosecution and Officer to Attend)","T",930,930,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18207,"SPO","For Sentence (Prosecution and Officer to Attend)","S",630,930,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18208,"DCA","For Application for Dismissal of Charges","T",860,320,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18209,"MBO","For Motion By Order","C",550,650,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18210,"PAD","For Plea and Directions","U",560,220,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18211,"CCT","Contempt of Court Proceedings","U",200,1800,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18212,"CPT","For Contempt","U",210,1810,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18213,"DSE","For Deferred Sentence","U",250,950,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18214,"DPR","For Deferred Sentence (Prosecution Released)","U",260,960,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18215,"PLE","For Plea","U",550,200,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18216,"BVA","For Application to Vary Bail Conditions","U",50,1230,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18217,"PTR","For Pre-Trial Review","U",610,300,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18218,"PLY","For Preliminary Hearing","U",600,800,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18219,"SEN","For Sentence","U",700,900,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18220,"SPR","For Sentence (Prosecution Released)","U",740,940,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18221,"SCE","To Show Cause","U",800,1900,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18222,"SCJ","For Juror to Show Cause","U",810,1910,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18223,"SCS","For Solicitor to Show Cause","U",820,1920,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18224,"SCY","For Surety to Show Cause","U",830,1930,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18225,"SCW","For Witness to Show Cause","U",840,1940,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18226,"APL","For Appeal","U",150,480,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18227,"HRG","For Hearing","U",400,700,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18228,"PHD","Part Heard","U",500,750,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18229,"RJT","For Reserved Judgment","U",620,1010,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18230,"RIN","For Return Injunction","C",710,1550,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18231,"TRA","For Application to Terminate Restriction Order","T",430,1400,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18232,"AGA","For Appeal under the Gaming Act 1968","A",100,540,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18233,"REV","For Review","C",720,1020,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18234,"TRL","For Trial","C",800,40,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18235,"REV","For Review","U",640,1020,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18236,"PRA","For Application under the Proceeds of Crime Act 2002","T",480,1490,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18237,"BFA","For Application to Break Fixture","C",120,1320,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18238,"DIR","For Directions","C",350,810,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18239,"FHA","For Application to Fix Hearing Date","C",130,1340,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18240,"LAA","For Application to Add to List","C",140,1350,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18241,"BRG","For Application to Rescind Grant of Bail","S",220,1220,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18242,"BRG","For Application to Rescind Grant of Bail","A",220,1220,10-DEC-15 12:04:29,12-MAY-09 15:13:44,"XHIBIT","XHIBIT",117,81,"N"
18647,"LAA","For Application to Add to List","A",260,1350,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18648,"RLA","For Application to Remove from List","A",270,1330,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18649,"ALA","For Appeal under the Lotteries and Amusements Act 1976","A",150,590,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18650,"DSE","For Deferred Sentence","A",400,950,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18651,"DRR","For Deferred Sentence (Respondent Released)","A",410,970,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18652,"JGT","For Judgment","A",500,1000,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18653,"MEN","For Mention","A",550,1030,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18654,"MAA","For Mention (Appellant to Attend)","A",570,1090,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18655,"REV","For Review","A",600,1020,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18656,"SUB","For Surrender to Bail","A",650,1200,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18657,"AHA","For Appeal under the Housing Act 1957","A",120,560,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18658,"ALD","For Appeal under the Land Drainage Act 1976","A",130,570,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18659,"ALJ","For Appeal against Licensing Justices Decision","A",140,580,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18660,"BVA","For Application to Vary Bail Conditions","A",230,1230,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18661,"PHD","Part Heard","C",600,750,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18662,"PLY","For Preliminary Hearing","C",650,800,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18663,"PTR","For Pre-Trial Review","C",660,300,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18664,"RJT","For Reserved Judgment","C",700,1010,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18665,"RIN","For Return Injunction","U",630,1550,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18666,"BFA","For Application to Break Fixture","T",350,1320,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18667,"MEN","For Mention","S",510,1030,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18668,"MDA","For Mention (Defendant to Attend)","S",520,1060,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18669,"MOA","For Mention (Officer to Attend)","S",530,1080,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18670,"REV","For Review","S",550,1020,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18671,"PRA","For Application under the Proceeds of Crime Act 2002","S",330,1490,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18672,"PRA","For Application under the Proceeds of Crime Act 2002","U",105,1490,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18673,"SOA","For Sentence (Officer to Attend)","T",920,920,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18674,"SOA","For Sentence (Officer to Attend)","S",620,920,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18675,"SPO","For Sentence (Prosecution and Officer to Attend)","U",730,930,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18676,"SPO","For Sentence (Prosecution and Officer to Attend)","T",930,930,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18677,"SPO","For Sentence (Prosecution and Officer to Attend)","S",630,930,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18678,"DCA","For Application for Dismissal of Charges","T",860,320,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18679,"MBO","For Motion By Order","C",550,650,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18680,"PAD","For Plea and Directions","U",560,220,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18681,"CCT","Contempt of Court Proceedings","U",200,1800,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18682,"CPT","For Contempt","U",210,1810,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18683,"DSE","For Deferred Sentence","U",250,950,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18684,"DPR","For Deferred Sentence (Prosecution Released)","U",260,960,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18685,"PLE","For Plea","U",550,200,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18686,"BVA","For Application to Vary Bail Conditions","U",50,1230,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18687,"PTR","For Pre-Trial Review","U",610,300,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18688,"PLY","For Preliminary Hearing","U",600,800,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18689,"SEN","For Sentence","U",700,900,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18690,"SPR","For Sentence (Prosecution Released)","U",740,940,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18691,"SCE","To Show Cause","U",800,1900,18-APR-12 16:56:36,18-APR-12 16:50:00,"XHIBIT","XHIBIT",3,55,"N"
18692,"SCJ","For Juror to Show Cause","U",810,1910,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18693,"SCS","For Solicitor to Show Cause","U",820,1920,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18694,"SCY","For Surety to Show Cause","U",830,1930,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18695,"SCW","For Witness to Show Cause","U",840,1940,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18696,"APL","For Appeal","U",150,480,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18697,"HRG","For Hearing","U",400,700,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18698,"PHD","Part Heard","U",500,750,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18699,"RJT","For Reserved Judgment","U",620,1010,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18700,"RIN","For Return Injunction","C",710,1550,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18701,"TRA","For Application to Terminate Restriction Order","T",430,1400,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18702,"AGA","For Appeal under the Gaming Act 1968","A",100,540,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18703,"REV","For Review","C",720,1020,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18704,"TRL","For Trial","C",800,40,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18705,"REV","For Review","U",640,1020,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18706,"PRA","For Application under the Proceeds of Crime Act 2002","T",480,1490,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18707,"BFA","For Application to Break Fixture","C",120,1320,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18708,"DIR","For Directions","C",350,810,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18709,"FHA","For Application to Fix Hearing Date","C",130,1340,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18710,"LAA","For Application to Add to List","C",140,1350,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18711,"BRG","For Application to Rescind Grant of Bail","S",220,1220,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18712,"BRG","For Application to Rescind Grant of Bail","A",220,1220,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18713,"BRG","For Application to Rescind Grant of Bail","U",40,1220,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18714,"RLA","For Application to Remove from List","C",150,1330,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18715,"RLA","For Application to Remove from List","U",70,1330,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18716,"INJ","For Application for Injunction","C",160,1540,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18717,"INJ","For Application for Injunction","U",110,1540,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18718,"CCT","Contempt of Court Proceedings","C",250,1800,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18719,"RVA","For Application for Review","C",180,1430,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18720,"CPT","For Contempt","C",260,1810,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18721,"CON","Continued","C",300,760,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18722,"TPH","Trial (Part Heard)","C",810,110,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18723,"JGT","For Judgment","C",450,1000,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18724,"HRG","For Hearing","C",400,700,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18725,"MEN","For Mention","C",500,1030,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18726,"PCA","For Application under the Police and Criminal Evidence Act","T",410,1390,18-APR-12 16:56:36,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
19102,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,80,""
19103,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,13,""
19104,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,71,""
19105,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,75,""
19106,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,69,""
19107,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,6,""
19108,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,26,""
19109,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,27,""
19110,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,73,""
19111,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,22,""
19112,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,29,""
19113,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,28,""
19114,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,30,""
19115,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,63,""
19116,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,64,""
19117,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,37,""
19118,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,31,""
19119,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,34,""
19120,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,42,""
19121,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,35,""
19122,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,76,""
19123,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,74,""
19124,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,65,""
19125,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,77,""
19126,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,61,""
19127,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,17,""
19128,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,32,""
19129,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,33,""
19130,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,40,""
19131,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,18,""
19132,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,70,""
19133,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,36,""
19134,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,66,""
19135,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,81,""
19136,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,24,""
19137,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,52,""
19138,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,58,""
19139,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,8,""
19140,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,9,""
19141,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,54,""
19142,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,53,""
19143,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,67,""
19144,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,79,""
19145,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,25,""
19146,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,47,""
19147,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,50,""
19148,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,78,""
19149,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,44,""
19150,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,39,""
19151,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,51,""
19152,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,59,""
19153,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,60,""
19154,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,5,""
19155,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,12,""
19156,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,10,""
19157,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,46,""
19158,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,14,""
19159,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,23,""
19160,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,43,""
19161,"AST","For Appeal under the Stalking Prevention Act 2019","X",95,535,16-FEB-21 12:11:48,16-FEB-21 12:11:48,"XHIBIT","XHIBIT",1,16,""
